gene_id E15_cpn E15_corticothal E15_subcereb E16_cpn E16_corticothal E16_subcereb E18_cpn E18_corticothal E18_subcereb P1_cpn P1_corticothal P1_subcereb
Ccdc13 0.228792 0.679346 0.364262 0.364197 0.630075 0.54161 1.20573 1.15533 1.19373 0.984205 0.993174 1.341
Ccdc130 5.08464 5.69527 5.45173 5.13216 5.58902 5.54143 5.56745 5.99848 5.07089 4.3509 4.04323 4.95941
Ccdc132 20.1942 20.4108 20.4949 21.2746 22.4194 23.7863 23.8443 23.5115 27.3376 26.1282 24.3238 29.599
Ccdc134 8.96284 10.8878 12.6805 8.77485 11.8057 14.0928 8.67832 10.915 8.95825 5.5458 8.37236 6.40055
Ccdc135 0.0183129 0.0593199 0.0249565 0.0507634 0.14945 0.131587 0.351856 0.246086 0.495104 0.243733 0.32202 0.357872
Ccdc136 21.5696 27.6007 22.3926 23.594 27.7284 24.4129 26.9362 27.0196 28.8496 43.7202 38.5131 39.2652
Ccdc137 10.9757 10.1236 12.3719 9.53185 8.65566 10.2887 8.51879 8.54524 8.60816 7.3762 6.98994 7.33677
Ccdc138 2.56967 4.21341 3.79876 3.42815 4.3726 4.40892 3.36182 4.3957 4.38022 3.30785 4.37611 3.88748
Ccdc14 3.32518 4.24158 4.24851 2.61288 3.77358 2.92319 2.19995 3.18695 2.55643 0.873719 1.31454 1.34992
Ccdc141 0.43882 0.695175 0.459244 0.446845 0.61143 0.400271 0.653731 0.527873 0.312592 0.444632 0.399865 0.173314
Ccdc142 1.88112 4.02089 1.32897 3.47259 6.56399 2.59397 4.89586 8.393 4.64891 6.28843 8.22602 4.41815
Ccdc144b 0.00464512 0.0385596 0.0110421 0 0.0211079 0.0303702 0.0166265 0.0380499 0.019997 0.0390103 0.0403729 0.0298676
Ccdc146 0.013317 0.0310092 0.0228745 0.00349166 0.0783005 0.0862289 0.0200842 0.0232471 0.112659 0.0126696 0.0178009 0.109822
Ccdc147 0.0282808 0.0201555 0.0240667 0.0783796 0.0536726 0.0889687 0.133365 0.0738865 0.246631 0.118644 0.072971 0.265157
Ccdc148 0.752901 1.0311 0.695042 1.04373 0.960701 1.96907 1.49924 1.12068 3.6324 1.42626 1.07549 3.55387
Ccdc15 0.456121 0.738951 0.644344 0.747914 0.967809 0.791436 0.713584 0.943907 0.791142 0.520301 0.580629 0.411493
Ccdc150 0.0346398 0.0283973 0.0282991 0.0203578 0.0917229 0.0492143 0.015872 0.0231237 0.022283 0.0385232 0.015753 0.056958
Ccdc151 1.50188 3.03583 2.10825 1.8598 3.04925 2.49054 2.17881 4.1175 2.93226 2.79353 2.59418 2.61471
Ccdc152 0 0 0 0 0 0 0 0.0185711 0.036627 0.0218213 0.0190621 0.0231451
Ccdc153 0 0 0 0 0 0 0.0344407 0 0 0 0 0
Ccdc154 0.00992855 0 0.0177315 0 0 0 0.00575804 0 0 0 0.0201824 0
Ccdc155 0.374707 0.299771 0.463573 0.172059 0.163696 0.218378 0.407256 0.234373 0.147812 0.231056 0.174094 0.161021
Ccdc157 3.13921 4.67884 4.45852 3.75304 6.15134 6.35586 4.98603 8.068 7.36895 4.81348 5.78816 5.09556
Ccdc158 0.217542 0.295247 0.299364 0.246332 0.40673 0.311153 0.437689 0.685049 0.548517 0.18365 0.341351 0.340205
Ccdc159 4.68426 7.49482 6.48493 7.827 8.78179 6.47464 9.48709 8.24882 6.43185 9.34436 7.52013 5.47858
Ccdc160 0.0599194 0.720916 0.20552 0.141315 0.947541 0.380208 0.574449 1.81838 0.995673 0.552884 1.35135 1.21961
Ccdc162 0.0695794 0.164969 0.200715 0.101065 0.132117 0.0823816 0.0842771 0.0846827 0.0444227 0.0121771 0.10832 0.063017
Ccdc163 0.569772 1.0583 0.768104 0.658407 0.776217 0.324629 0.26512 0.846915 0.33792 0.312744 0.291205 0.305854
Ccdc17 0.313987 0.230977 0.25825 0.332541 0.126347 0.226845 0.234069 0.317152 0.0898831 0.416627 0.242301 0.127338
Ccdc18 0.384938 0.385728 0.270713 0.373466 0.361981 0.190724 0.263213 0.354912 0.262378 0.189231 0.184618 0.260205
Ccdc19 0.00649335 0.0414951 0.0765385 0.0136376 0.173615 0.114332 0.124068 0.238309 0.266143 0.087534 0.294642 0.332139
Ccdc21 8.91041 8.75839 8.97627 6.73867 6.69416 5.9029 5.3047 6.54238 6.34044 3.51287 4.18633 4.05208
Ccdc22 20.7019 19.7342 21.0263 21.5022 19.5796 19.1308 21.1661 19.4935 16.2008 19.8738 16.3446 15.3833
Ccdc23 102.473 87.7304 102.274 78.071 74.6826 84.0658 80.7574 76.6139 86.9573 76.6305 66.4547 87.3114
Ccdc24 20.4762 19.0438 19.4403 23.3965 15.7209 20.4148 25.2735 14.532 16.1511 18.1219 9.62749 12.0238
Ccdc25 10.058 8.81595 9.37674 8.81959 10.2639 11.5322 8.90555 11.8753 14.1918 10.8454 14.6624 15.2798
Ccdc27 0 0.0130506 0 0 0 0 0 0 0 0 0.0848814 0.00665504
Ccdc28a 3.2944 5.33837 4.43458 4.03797 5.68144 3.55023 3.48409 5.10624 3.14362 2.0254 2.51519 2.73914
Ccdc28b 24.3755 25.1269 27.7578 22.4055 26.6768 22.7512 26.4984 34.5023 28.5795 30.7137 52.2785 38.3425
Ccdc3 0.0328755 0.0331819 0.0151468 0.0773063 0.052978 0.0136409 0.144351 0.131417 0.102196 0.209133 0.545353 0.0868207
Ccdc30 2.73612 4.50549 2.7968 3.92364 5.10974 5.02308 4.47806 6.84246 5.60907 4.16938 6.89617 6.12884
Ccdc32 14.4969 20.9547 19.5893 15.6744 21.8938 21.2225 20.3785 25.9839 24.9487 24.2704 29.1654 26.3701
Ccdc33 0.0433198 0.0450781 0.0395164 0.0199288 0.0424879 0.0350685 0 0.021171 0.00489065 0 0.0353935 0.0151864
Ccdc34 10.8356 11.4052 11.0298 10.0407 11.1396 10.1827 8.62506 10.4714 7.95675 6.23669 8.25297 6.7092
Ccdc36 0.659327 0.647084 0.292953 0.755349 0.35704 0.294637 1.11744 0.362553 0.368262 0.576138 0.244265 0.268513
Ccdc37 0.623381 2.9226 0.926489 0.77606 4.80465 0.814392 1.13879 5.19184 0.743674 1.01775 4.6906 0.534973
Ccdc38 0.269154 0.378209 0.392732 0.385164 0.422659 0.406315 0.259126 0.503637 0.285044 0.773431 0.839774 0.727511
Ccdc39 6.00729 10.5791 8.88088 9.46481 13.7677 10.6768 10.8085 14.1564 10.92 8.82248 11.6519 10.36
Ccdc40 4.28723 3.30603 3.42303 3.36872 3.01154 2.29317 2.60182 2.38848 1.92225 1.00724 1.22198 0.968614
Ccdc41 11.7452 9.59497 13.2292 9.85146 10.7356 10.2382 8.74301 9.7432 9.91255 6.79145 7.99922 9.09805
Ccdc42 0 0 0 0 0 0 0.0208538 0 0.0762608 0.135716 0 0.0784022
Ccdc42b 0.329229 0.327808 0.352519 0.258382 0.0938549 0.146503 0.102923 0.0693888 0.153887 0.102318 0.0478077 0.0340031
Ccdc43 10.1857 10.3136 10.0743 9.77874 9.71507 10.018 10.4806 9.84458 10.8907 14.4622 13.5201 12.3552
Ccdc45 8.62202 12.7432 11.9101 9.04949 12.2463 7.3138 8.40182 12.0698 5.11058 4.0174 5.46673 2.30793
Ccdc46 1.08008 2.9932 2.35151 1.4999 2.52312 2.29693 1.42154 1.70157 1.82541 1.12435 1.95419 1.64901
Ccdc47 30.8827 33.9202 33.0592 32.2226 32.8528 32.8035 31.8547 32.7705 36.1344 33.8494 35.7911 44.8381
Ccdc48 0.0244846 0.0138745 0.00472456 0.0305871 0.0748728 0.0625339 0.126881 0.30546 0.0623359 0.183141 0.793336 0.0941618
Ccdc50 25.3935 17.4107 16.2876 27.6272 17.185 15.4342 24.7022 15.6312 15.1862 21.8424 12.9855 12.0095
Ccdc51 5.32413 5.60336 5.85108 4.65099 4.97063 5.44853 4.04764 4.61816 4.44283 1.27429 1.69547 1.68463
Ccdc52 1.50212 1.78995 1.78496 1.69479 1.36827 1.65294 1.17427 1.25367 1.21822 0.504984 0.726525 0.393147
Ccdc53 8.42952 7.03123 8.93721 8.25714 5.96265 8.00614 6.62151 5.85919 9.46734 6.25517 4.84719 11.146
Ccdc54 0 0 0 0 0 0 0 0 0.0101699 0 0 0.0113246
Ccdc55 6.88649 7.03075 7.11631 6.099 6.67323 6.28992 5.83618 6.05145 5.9757 4.24602 4.46096 4.09602
Ccdc56 36.7508 29.084 36.2162 37.9172 33.8362 45.2324 38.2477 33.1415 48.4791 41.0942 37.049 54.8957
Ccdc57 5.30235 7.06454 6.45453 7.56503 8.81309 8.73569 10.0203 10.6299 9.0384 6.84747 6.99222 5.79077
Ccdc58 7.52846 5.09298 6.50584 6.02194 5.1994 6.37816 5.40902 4.9663 6.27052 4.56382 3.75302 5.74116
Ccdc59 15.9908 16.2622 14.5498 17.583 17.2725 17.8259 19.3328 18.9757 18.7009 19.3997 21.7597 18.507
Ccdc6 11.3499 7.87542 5.63923 15.873 8.50315 8.49589 15.5905 8.79722 11.9747 15.1864 10.5799 12.2424
Ccdc60 0.0189102 0.0576174 0.0110174 0.00472509 0.0832582 0.005152 0.0159183 0.117198 0.0480578 0.0725389 0.130858 0.0602653
Ccdc61 5.36277 7.24384 7.24713 5.07643 7.49618 8.46838 5.73174 7.96472 9.56895 5.00144 7.42602 7.80356
Ccdc62 1.28489 1.77016 1.90887 1.37409 1.60621 1.57733 1.26764 1.45027 1.11306 0.993627 1.03182 0.962815
Ccdc63 0.034448 0.0205982 0.0275636 0.0171321 0.0333195 0 0.0346254 0.0215918 0.0126107 0.111576 0.0210983 0.0529388
Ccdc64 14.7858 14.5511 7.72522 19.5479 16.8657 13.7405 30.9906 23.7748 17.099 38.0407 32.4891 19.424
Ccdc64b 0 0 0 0.0130139 0.0073654 0 0 0.012342 0 0.00777197 0.00682576 0
Ccdc65 0.446284 1.77605 1.11037 0.816915 2.13027 1.59992 2.06442 3.34853 4.20451 2.93216 3.85793 5.60555
Ccdc66 9.40296 11.585 11.2177 8.68944 11.1405 8.61174 7.18342 9.60038 7.4201 4.24309 6.12837 5.05196
Ccdc67 0 0.0281173 0.00464875 0.00970148 0.0416009 0.00962019 0.00906015 0.0629936 0.0593912 0.0267543 0.103259 0.0322398
Ccdc68 0 0 0.011331 0 0 0.010505 0 0 0.0341296 0 0 0.204967
Ccdc69 0.0126438 0.0287559 0.0777852 0.0315239 0.0298838 0.00906479 0 0.0515518 0 0 0.0893115 0.0102067
Ccdc7 0 0 0 0 0 0 0 0 0 0 0 0
Ccdc70 0 0 0 0 0 0 0 0 0 0 0 0
Ccdc71 12.6592 12.8979 11.5301 12.6423 12.1728 14.3233 13.4794 12.0674 16.5008 12.9146 13.4383 15.0877
Ccdc72 95.5404 76.1096 81.5108 72.1409 68.0601 81.0859 79.9816 77.4267 94.68 101.55 113.239 131.951
Ccdc73 1.08548 1.16145 1.15659 1.47484 1.53103 1.29379 1.57713 1.80845 1.35065 1.57153 1.86941 1.25754
Ccdc74a 0.792259 0.998979 0.906079 0.974688 1.1056 0.972476 1.39088 1.16079 0.960347 2.07627 2.26164 2.52218
Ccdc75 6.89332 7.94854 7.71756 6.94106 8.14313 7.25543 7.45541 8.8101 8.20387 3.8765 5.4039 5.30878
Ccdc76 5.41552 5.77126 6.14095 7.05795 7.47734 6.76958 6.99622 7.77415 6.07372 4.06795 4.32204 3.58512
Ccdc77 3.1709 3.32196 3.65693 3.5355 3.42517 2.83296 3.42026 3.25678 3.18389 2.09236 1.92554 1.73602
Ccdc78 0.0788132 0.0653487 0.0674335 0.0384193 0.0339039 0.0481197 0.0606241 0.101311 0.0547037 0.282491 0.215628 0.233199
Ccdc79 0.0625751 0.0999527 0.0672061 0.103605 0.0987235 0.0541218 0.132883 0.0915574 0.13494 0.294478 0.278828 0.243547
Ccdc8 0.597323 0.677135 0.684876 0.305811 0.419879 0.177231 0.211516 0.280889 0.190141 0.257455 0.218476 0.100031
Ccdc80 0.29732 0.625047 0.12235 0.306249 0.376531 0.0584673 0.158191 0.18167 0.0660325 0.190888 0.224872 0.0523874
Ccdc81 0.419532 0.459826 0.381099 0.709493 0.511533 0.712399 0.845278 0.510517 0.612363 0.521563 0.312417 0.32897
Ccdc82 6.54604 15.4855 11.435 10.2807 19.5308 14.0387 14.1631 23.8247 15.7211 11.2004 18.5324 12.0942
Ccdc83 0.00873351 0 0 0.00918012 0 0 0 0.0155766 0 0 0 0.0103732
Ccdc84 20.2377 21.8606 22.0887 19.0713 20.4725 18.7299 20.1113 21.8071 16.4838 14.1436 13.871 11.1395
Ccdc85a 0.430477 2.13684 0.677697 2.21446 3.61028 4.46791 6.86961 5.4861 10.501 9.01612 6.99229 11.011
Ccdc85b 7.24825 6.7959 7.85329 6.15389 6.78868 6.42814 6.65352 7.32374 6.71512 10.6628 10.111 9.65218
Ccdc85c 11.5663 8.38416 10.9451 11.3947 8.00818 9.92013 10.6161 6.2792 8.67812 11.0255 6.04796 7.53829
Ccdc86 5.96533 3.71645 5.01818 4.12654 3.42738 5.34534 4.17919 3.39169 4.69904 4.45462 4.1945 4.70732
Ccdc87 0.180497 0.305706 0.305676 0.272244 0.355043 0.450354 0.445118 0.627973 0.790531 0.28883 0.382142 0.575786
Ccdc88a 22.8706 26.5816 22.0732 26.1811 27.9725 20.8945 24.4437 28.1215 22.0333 21.1528 23.8371 20.2803
Ccdc88b 0.0206986 0.0172207 0.0214844 0.148867 0.0756173 0.0172165 0.0483008 0.172775 0.040727 0.10569 0.346988 0.0667054
Ccdc88c 53.6691 38.5663 43.1276 38.9283 27.2676 36.4111 27.245 21.453 37.1941 21.3725 14.9111 38.8338
Ccdc89 0.229095 0.317919 0.26147 0.134595 0.16674 0.107716 0.146982 0.256019 0.138099 0.0330914 0.0357605 0.0374139
Ccdc9 24.7654 24.9579 24.9213 20.6474 20.0542 21.4362 19.876 20.6711 16.6404 18.9953 18.848 15.8082
Ccdc90a 2.43165 1.58504 1.73076 2.75141 2.14984 1.21417 2.42384 1.90017 1.28046 3.05671 2.51224 1.3648
Ccdc90b 9.05013 9.16669 8.46327 10.0338 8.71605 7.91491 9.17749 9.24746 6.99693 4.93902 5.41261 4.3164
Ccdc91 8.01251 5.67942 6.03323 5.68039 5.27919 5.93304 6.51775 6.99598 8.3398 5.68827 6.4642 6.21767
Ccdc92 13.8132 18.1703 19.6242 10.8354 13.1907 18.8344 9.66938 12.259 18.1528 9.84219 10.7776 17.105
Ccdc93 7.95868 7.93881 8.3628 8.96302 7.76838 7.22128 8.19568 6.21306 6.90809 5.29779 3.76407 4.15035
Ccdc94 8.01292 7.55772 8.56415 8.53048 7.38709 8.69033 7.89279 7.28032 6.03923 7.25707 6.24622 6.39516
Ccdc96 0.664984 0.640241 0.647303 0.539925 0.328396 0.579372 0.431494 0.399009 0.490538 0.522158 0.397185 0.395967
Ccdc97 28.2744 28.6277 31.6371 20.659 24.0019 26.6806 22.0055 22.1823 23.885 20.2969 21.9316 21.4408
Ccdc99 0.270454 0.340282 0.137284 0.246871 0.214932 0.184454 0.0875235 0.0917023 0.163068 0.0809685 0.0398205 0.16212
Cchcr1 7.23967 6.68598 10.4708 5.20687 4.81498 6.94804 3.14325 3.78163 3.34382 1.79812 2.09902 1.70645
Ccin 0.215551 0.536544 0.380925 0.250273 0.391547 0.2528 0.241086 0.263423 0.230003 0.306982 0.33823 0.108388
Cck 6.24753 22.5657 10.3413 9.55085 5.63138 1.3702 20.3565 8.76941 3.84619 58.0869 43.24 16.1011
Cckar 0.029154 0.0649383 0.0096219 0 0 0 0.00460828 0.0119929 0 0.00492889 0.0109577 0
Cckbr 0.00984556 0.00469889 0.0057367 0.00492051 0.0971919 0.0214601 0.0611345 0.443525 0.249283 0.0253381 0.612144 0.21584
Ccl1 0 0 0 0 0 0 0 0 0 0 0 0.0818556
Ccl11 0 0 0 0 0 0 0 0 0 0 0 0
Ccl12 0 0 0.0334828 0.157191 0 0 0.107626 0 0 0.0985802 0 0
Ccl17 1.32926 0.968546 1.28432 0.704145 0.573418 0.659746 0.871092 1.31904 0.683382 1.26025 3.47252 2.55688
Ccl19 1.07714 0.198106 0.695216 1.70185 0.601388 0.819919 10.5095 5.60144 5.15126 22.6013 20.7415 12.7292
Ccl2 0 0 0 0.0178418 0 0 0 0.0183332 0 0 0.0238019 0.02009
Ccl20 0 0 0.0406506 0 0.0182653 0 0 0 0.0365263 0 0 0
Ccl21a 0 0 0 0 0 0 0 0 0 0 0 0
Ccl21b 0 0 0 0 0 0 0 0 0 0 0 0
Ccl21c 0 0 0 0 0 0 0 0 0 0 0 0
Ccl22 0 0 0 0 0 0 0.00775357 0 0.0142247 0.0165993 0 0.00883338
Ccl24 0 0 0 0 0 0 0 0 0 0 0 0
Ccl25 3.99549 3.73049 5.72853 2.67099 2.37853 3.37447 2.51944 2.53652 2.30656 2.76478 1.92702 2.85081
Ccl26 0 0 0 0 0 0 0 0 0 0 0 0
Ccl27a 40.915 15.7643 31.3697 43.9023 20.0363 37.6381 65.3007 64.0326 71.2245 86.9487 115.35 101.236
Ccl28 1.58119 1.87029 1.76424 2.70641 4.12691 3.29751 1.58298 2.2282 2.05976 4.29952 4.58656 5.0295
Ccl3 0.104155 0 0 1.1586 0.0395172 0 0.349613 0.0351531 0 0.377562 0 0.0468901
Ccl4 0.0219958 0 0 0.186829 0 0 0.158835 0 2.20994e-05 0.101392 0.0244416 0
Ccl5 0 0 0 0.0317206 0 0 0 0 0 0 0 0
Ccl6 0.0084783 0.0111429 0.0105187 0.394916 0 0 0.1218 0 0 0.148393 0.0188963 0
Ccl7 0 0 0 0 0 0 0 0 0 0 0.0190317 0
Ccl8 0 0 0 0 0 0 0 0 0 0 0 0
Ccl9 0.0273891 0.00383094 0.00467667 0.295572 0.00807694 0.00874896 0.121885 0.00760665 0.00402183 0.0394625 0 0
Ccm2 18.803 17.6312 16.8742 19.0461 19.3339 25.4711 19.799 19.3031 26.2235 14.3029 11.2858 20.4734
Ccna1 0.780957 0.095011 0.156521 0.577053 0.103764 0.145821 0.604732 0.172622 0.13177 0.312485 0.284164 0.430902
Ccna2 2.11881 3.25754 1.76579 2.34274 2.14575 1.96548 1.69281 1.69783 1.43592 1.83499 1.893 1.45199
Ccnb1 0.694583 1.5445 0.36089 0.694122 0.652424 0.225355 0.23895 0.234951 0.166091 0.108394 0.0968427 0.14359
Ccnb1ip1 0.097282 0.0944054 0.0489244 0.0338132 0.0461211 0.036355 0.038762 0.0539344 0.103155 0.05723 0.0673023 0.0679957
Ccnb2 2.88587 3.87473 2.87672 2.40168 2.84997 2.50546 1.55456 1.72859 1.17235 0.239466 0.433595 0.19745
Ccnb3 0.0136932 0.00568983 0.00726241 0.0206298 0.0207706 0.022078 0.00884356 0.0114378 0.0165363 0.00929992 0.00344747 0.0128146
Ccnc 9.34037 11.2674 10.1992 10.6525 11.9625 12.7505 11.6794 13.5238 13.8557 11.673 13.0918 13.9188
Ccnd1 2.95048 3.12721 2.62569 2.45157 2.37417 2.3819 2.27734 2.16575 2.0886 1.82942 1.7223 1.57907
Ccnd2 3.8239 5.41693 7.28457 1.97076 3.60416 4.50161 0.711439 1.54932 7.69798 0.499059 1.27577 9.02683
Ccnd3 6.01419 9.70125 8.91788 5.83398 9.54136 12.0293 5.55517 8.83204 8.85681 4.86036 7.71136 5.86213
Ccndbp1 24.1087 26.7871 25.0508 25.8441 26.8252 24.5943 26.4115 28.3605 24.5443 28.5785 28.0486 30.8913
Ccne1 1.12787 1.25138 0.873542 0.69728 1.00346 0.706613 0.595439 0.903158 0.819213 1.02257 0.985493 1.07252
Ccne2 0.344509 0.754595 0.536605 0.269587 0.56019 0.211485 0.243678 0.493484 0.213916 0.301039 0.507271 0.178327
Ccnf 1.2658 2.02801 1.6536 1.25789 1.42321 1.55476 1.25571 1.42584 1.66199 0.417426 0.616835 0.697487
Ccng1 5.48023 9.46681 6.40662 6.21876 12.2787 14.1105 6.98365 11.7898 12.6312 5.22239 9.15108 10.9702
Ccng2 72.8315 77.9008 76.0887 71.0667 54.6576 39.754 57.888 38.8425 27.5019 27.6782 13.0913 11.5052
Ccnh 17.2708 16.9824 16.8247 17.9245 17.0204 17.8618 15.8162 18.6148 15.0977 11.8391 14.0072 13.5815
Ccni 124.29 141.127 134.16 97.8775 96.85 76.6708 83.1188 88.798 62.1615 70.0734 73.7198 55.9389
Ccnj 17.0426 14.5427 17.0043 11.8477 11.5374 11.405 10.0616 10.6768 8.61459 12.9031 13.3172 8.36917
Ccnjl 2.68599 1.28328 1.55401 1.65102 0.960814 0.767272 0.804108 0.746803 0.513341 0.33932 0.259698 0.147924
Ccnk 17.2017 15.8453 16.1366 15.755 14.9606 15.5697 13.7668 12.8712 13.7345 11.206 11.2908 11.9754
Ccnl1 49.2792 47.1491 48.958 43.9627 43.9641 41.6772 41.3532 40.9902 30.5867 37.2057 39.6716 28.533
Ccnl2 88.8837 94.3127 92.4982 90.0939 99.2511 76.1543 83.9941 94.6349 49.6083 82.9068 88.0725 47.6345
Ccno 0.154094 0.0859964 0.0383306 0.563519 0.341253 0.0265347 1.36277 1.00828 0.209524 3.54569 3.71425 0.52373
Ccnt1 10.113 9.75097 9.42316 11.7664 10.415 8.55796 9.3448 7.9672 7.12294 8.13353 7.93582 4.87483
Ccnt2 33.233 31.7268 33.6759 36.2507 35.2617 30.4649 30.3289 27.8059 23.5067 19.6634 18.9124 15.6432
Ccny 24.3794 23.6202 21.6803 22.946 20.7219 21.077 21.787 20.2812 20.1688 21.9338 20.5151 18.3924
Ccnyl1 27.3429 12.7171 11.8251 24.9513 10.9817 11.6095 15.3941 11.0371 9.98605 11.0802 12.9574 8.75264
Ccpg1 17.6013 22.0334 19.734 19.5174 23.751 17.7409 18.9893 24.0658 16.8786 14.8674 17.0013 14.8671
Ccr1 0.0080563 0 0.00458598 0.110835 0.00484384 0 0.0672263 0.00379208 0 0.00669016 0 0
Ccr10 0.0353627 0.0140103 0.0249599 0.0291612 0.0221364 0.0152748 0.0498466 0.0213318 0.0297213 0.0289868 0.00769107 0.0514231
Ccr1l1 0 0 0 0 0 0 0 0 0 0 0 0
Ccr2 0 0 0 0 0 0 0.0069541 0.00336058 0.00613685 0 0 0.00684114
Ccr3 0 0 0 0 0.00369315 0 0.00409691 0 0.00375377 0 0.00385297 0.00410256
Ccr4 0.00461236 0.0149218 0.0148086 0 0.00930547 0.00906731 0.00980166 0.0192796 0 0.0119999 0.0218976 0.0048653
Ccr5 0.0272239 0.0141681 0.0044278 0.510238 0.0129941 0.00820898 0.279194 0.0266508 0.00414176 0.108639 0.00867652 0
Ccr6 0 0 0 0.0326121 0 0.0323262 0.00918981 0.0110139 0 0.0169918 0.0113814 0
Ccr7 0 0 0 0 0 0 0 0 0 0 0 0
Ccr8 0 0 0.0123907 0.0114599 0 0 0 0 0 0 0 0
Ccr9 0.00548349 0.0146249 0.00612898 0.0136259 0.0289474 0.0259143 0.0123932 0 0.0138416 0 0.00287739 0.00348578
Ccrl1 0.02974 0.0403005 0.0331503 0.0208179 0.0236579 0.0122431 0.0332676 0.0386469 0.0354764 0.0324158 0.0493367 0.034654
Ccrl2 0.0126862 0 0.0150816 0.0201449 0.0144151 0 0.0380269 0 0 0.0210804 0 0
Ccrn4l 16.3939 12.5565 14.2556 12.9899 11.5274 14.422 13.7874 14.8364 15.8655 16.0707 18.5821 19.1963
Ccs 7.12361 7.5341 7.32878 6.42309 6.69265 8.3865 7.48679 8.19643 9.97791 11.5663 9.84779 13.9194
Cct2 171.341 143.726 155.538 159.72 123.593 148.62 148.547 123.13 150.09 175.158 162.156 196.656
Cct3 130.187 84.5833 108.655 123.01 92.1922 130.257 113.09 99.2639 130.75 148.882 146.244 197.087
Cct4 121.047 117.208 122.309 115.352 96.2042 113.763 99.3802 84.1188 112.054 105.383 103.75 141.32
Cct5 142.286 117.216 141.949 134.961 104.791 148.142 121.359 104.165 144.358 152.332 143.972 204.379
Cct6a 123.114 83.4456 96.1218 124.526 92.3521 124.904 126.901 107.821 148.223 173.158 180.502 211.837
Cct6b 0.0938418 0.116863 0.151022 0.0779224 0.198872 0.149741 0.12832 0.131497 0.101323 0.039286 0.119948 0.0839689
Cct7 148.333 84.9173 101.314 128.069 83.4453 103.856 110.317 88.9361 106.832 145.436 135.305 152.071
Cct8 98.9583 72.1713 76.2425 94.7976 74.5383 94.7729 85.6398 79.8318 99.8093 106.213 119.633 143.219
Cct8l1 0.0426723 0.0897743 0.0557398 0.069548 0.188924 0.205186 0.0502326 0.117477 0.161125 0.0374526 0.0734475 0.0213385
Ccz1 28.6164 26.8956 26.8762 26.589 25.6525 26.1695 25.4755 26.474 26.4438 27.4565 30.9172 28.5244
Cd101 0.0227851 0.010657 0 0.0742479 0.0280885 0.0580215 0.164148 0.0140978 0.0827535 0.0821534 0.0244862 0.0391834
Cd109 0.0275126 0.0243582 0.0134036 0.029717 0.0251228 0.0122937 0.0634213 0.0260019 0.0946392 0.118567 0.0317135 0.140707
Cd14 0.0080876 0.0106294 0 0.222585 0.00973477 0 0.116182 0.041339 0 0.0474337 0.0113965 0
Cd151 27.6432 14.666 18.7635 22.3588 14.747 19.5868 21.3042 15.643 17.5704 16.0074 13.7048 14.6267
Cd160 0.891286 1.1651 0.91777 0.956452 1.08093 0.810937 1.03655 1.01964 0.544649 0.695298 0.466122 0.176736
Cd163 0.0107458 0 0.00287657 0.00801543 0.00270108 0 0.0382279 0 0.00549091 0.0421932 0.00563888 0
Cd163l1 0 0 0 0.0034703 0.0109154 0.0141315 0.0432531 0.0285374 0.0279924 0.144988 0.291534 0.0399088
Cd164 9.20142 11.5449 9.8103 7.49324 9.61428 6.50762 5.16002 9.84375 4.95215 5.01082 10.7374 4.79443
Cd164l2 0.0131727 0.0575147 0 0.125909 0.028186 0 0.0318756 0.0123989 0.114013 0.0773527 0.125928 0.0469271
Cd177 0 0 0 0 0 0 0 0.0039667 0 0.012345 0 0
Cd180 0.0721284 0.0911708 0.046789 0.34766 0.0850795 0.0277805 0.213715 0.142272 0.0430428 0.35467 0.0502327 0.00590702
Cd19 0.00825673 0.0110262 0.0117301 0.0049682 0 0.0104808 0.00561581 0 0.00504301 0.0227537 0 0.0127965
Cd1d1 10.4322 2.86009 4.34615 9.01994 2.30135 1.74317 4.97628 2.3492 1.60054 2.69379 0.634908 0.671979
Cd1d2 0.439844 0.229783 0.414214 0.697911 0.317528 0.0152786 1.15455 0.175987 0.0414963 0.000254209 0.189004 0.201493
Cd2 0 0 0 0 0 0 0 0 0.0240361 0 0 0.0171848
Cd200 41.024 57.7248 37.093 64.832 73.2182 76.2117 81.142 93.688 104.941 121.114 132.94 179.144
Cd200r1 0 0 0.00909448 0 0 0 0 0 0 0 0 0
Cd200r2 0 0 0 0 0 0 0 0 0 0 0 0
Cd200r3 0.320805 0.331235 0.326845 0.404267 0.490503 0.395711 0.458537 0.417623 0.384429 0.424268 0.313671 0.323255
Cd200r4 0 0 0 0 0 0 0 0 0 0 0 0
Cd207 0.0246622 0.0183853 0 0.0503431 0.0179373 0.0332954 0 0.0233472 0.0340034 0.0732509 0.0755132 0.0668934
Cd209a 0 0 0 0 0 0 0 0 0 0 0 0
Cd209b 0 0 0 0 0 0 0 0 0 0 0 0
Cd209c 1.18792e-05 1.23963e-05 1.26985e-05 1.15491e-05 1.21587e-05 1.24191e-05 1.31722e-05 1.01573e-05 1.15651e-05 1.65038e-05 1.46575e-05 1.37461e-05
Cd209d 0 0 0 0 0 0 0 0 0 0 0 0
Cd209e 0 0 0 0 0 0 0 0 0 0 0 0
Cd209f 0 0 0 0 0 0 0 0 0 0 0 0
Cd22 0 0 0 0 0 0 0 0 0 0.00829752 0 0
